model,category,pair_slug,concat_variant,reference_variant,layer,mean_cos,std_cos,n_rows
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__supply_perspective__demand_perspective,posneg,negative,27,0.9985585431161925,0.0016085035524388016,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__supply_perspective__demand_perspective,posneg,negative,28,0.9987073841680845,0.0013646742460939267,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__supply_perspective__demand_perspective,posneg,negative,29,0.999107009716743,0.0010237733801115856,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__supply_perspective__demand_perspective,posneg,negative,30,0.9993029838059375,0.0007123875630859653,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__supply_perspective__demand_perspective,posneg,negative,31,0.9990500980491186,0.0006548448998696756,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__supply_perspective__demand_perspective,posneg,negative,32,0.998030515155051,0.0007095418811997133,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__supply_perspective__demand_perspective,posneg,negative,33,0.9959468888116644,0.0009048986350993633,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__supply_perspective__demand_perspective,posneg,negative,34,0.9946185601581489,0.0013107197067269158,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__supply_perspective__demand_perspective,posneg,negative,35,0.9917575724696484,0.0021406305372857737,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,0,0.9992030046625495,0.00027145813710658577,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,1,0.9989911083574726,0.00036969621080004954,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,2,0.9988560743568011,0.00037572285750355275,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,3,0.9983512383137829,0.0005067371462424119,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,4,0.9980860935931942,0.0005795863429313187,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,5,0.9984071098473655,0.0005096772638244068,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,6,0.9983630552251956,0.00047724089115053903,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,7,0.9984455211834434,0.00045005363579434844,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,8,0.998403015678716,0.00044686115899517787,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,9,0.998337889161991,0.00044986097155703806,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,10,0.9984738591433385,0.00043045268717232567,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,11,0.9985617444012966,0.000420993934026864,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,12,0.9987854643434408,0.0003619392414012131,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,13,0.9986559059500574,0.0003999507827705977,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,14,0.9986458744529959,0.0005046652340043061,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,15,0.9984772381513575,0.0005140796320540399,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,16,0.9984291879622291,0.0005434446772709275,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,17,0.9984310898347946,0.0005247801337314442,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,18,0.9982167427174108,0.0005419385661908371,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,19,0.9981795336546537,0.0004982737965539129,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,20,0.9980976248186678,0.0005208131229119243,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,21,0.998288351482234,0.0004467036630788153,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,22,0.9985822770888957,0.00035892063651779023,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,23,0.9984155271335778,0.00040349987270216274,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,24,0.9981863706305504,0.0003521556134696191,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,25,0.9982002287523728,0.00035912466524906016,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,26,0.9981818577952533,0.00037713629841831526,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,27,0.9986081928141982,0.0003352776029709767,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,28,0.9986751788796338,0.00028413065404883647,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,29,0.999100446926327,0.0002089560212517103,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,30,0.999292045256406,0.00016462589412019005,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,31,0.999062481834323,0.00017429861230150678,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,32,0.9982059871918159,0.0002044139891699892,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,33,0.9964282486821093,0.0003581616782790508,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,34,0.9952561516359889,0.0008438872029612277,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,positive,35,0.9928109515958234,0.0012957458877748055,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,0,0.999270146238636,0.00030388419676592406,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,1,0.9990549295168535,0.0003520712123686471,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,2,0.9989382847503356,0.00037096116053674584,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,3,0.998508572052164,0.000536681500950734,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,4,0.9982706167227241,0.0005892346796751681,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,5,0.9985508956133097,0.000496362601062199,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,6,0.9984968611609811,0.0005033238950592516,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,7,0.9985640707506023,0.0004950148423227207,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,8,0.9985296892900369,0.0004978882770540047,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,9,0.9984698369668492,0.0005210602973536268,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,10,0.9986063530907191,0.0004942170083785624,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,11,0.9986852960268129,0.0004539754229265816,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,12,0.9988869698587918,0.00039583256235297266,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,13,0.998709800571537,0.0006804452428651518,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,14,0.9986283935187231,0.0009741018804574379,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,15,0.9984589494401942,0.001302650399503625,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,16,0.9983455734768161,0.0017095918744822736,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,17,0.9982770280958282,0.0022577927101434677,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,18,0.9980242904375498,0.0036093738721247126,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,19,0.9980922646806129,0.003342464359697625,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,20,0.9979442649043204,0.003905207576305714,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,21,0.998126072030194,0.003415451495899828,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,22,0.9984363183859298,0.002771747437321576,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,23,0.9983546329198135,0.0026621032593868443,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,24,0.9979622961249066,0.0026915174231621573,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,25,0.9980190706916937,0.0025073375083569764,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,26,0.9980933886417023,0.0022426740869726704,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,27,0.9985402161858441,0.0017913594629445125,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,28,0.9986665104776716,0.0015191068364477233,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,29,0.9990627393173643,0.0011498850815856668,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,30,0.9992383217215283,0.00080667419289193,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,31,0.9989621600947362,0.000742795442269639,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,32,0.9980103730296187,0.0007805892296635002,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,33,0.9960018822611216,0.0009299408228127257,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,34,0.9948174509173442,0.0013132489570353613,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,negpos,negative,35,0.9918938071880302,0.002152993009236651,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,0,0.9992018155864251,0.00027076391850434255,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,1,0.9989911176869769,0.0003577325724487979,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,2,0.9988552424316391,0.00036773002498514945,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,3,0.998352974212617,0.000508675470064317,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,4,0.9980950267784879,0.000582454836530921,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,5,0.998419581388061,0.0005111375193280116,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,6,0.9983808932106011,0.0004829257727740887,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,7,0.9984683831297855,0.00045514120341478496,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,8,0.9984278104202684,0.00045009859249052877,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,9,0.9983695376770314,0.0004554704074582347,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,10,0.9984982457452662,0.0004370660656330314,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,11,0.9985907699800893,0.0004248680093011548,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,12,0.9988002985111092,0.0003680087133306314,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,13,0.9986617076109375,0.00041394995503171847,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,14,0.9986466520432465,0.0005168836034766288,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,15,0.9984509059148635,0.0005212653637265755,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,16,0.998397296656385,0.0005475396977802618,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,17,0.9984016712482799,0.0005227847900696654,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,18,0.9981780589460815,0.0005451822170882327,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,19,0.9981443071359233,0.000497511582547893,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,20,0.9980234973896421,0.0005208645453573098,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,21,0.9982068325799254,0.00045226701701937876,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,22,0.9985158365130637,0.00037155908841474795,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,23,0.9984015143208218,0.0004117406402417396,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,24,0.9982508312384436,0.0003709788725570717,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,25,0.9982754788649673,0.00036858619943216215,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,26,0.9982796200602736,0.000383598334203645,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,27,0.9986549883105614,0.00033871321654195465,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,28,0.9987394925491675,0.00029804486603411017,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,29,0.9991414441696882,0.00022703740722439364,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,30,0.9993316002664107,0.00017193765875171042,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,31,0.9991116657032769,0.00017223415095653038,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,32,0.9982320356053473,0.00020272612938328945,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,33,0.9964362654059669,0.00038384305718112705,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,34,0.9952314137074503,0.0009200842890720629,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,35,0.9927170365609974,0.0014341431319115333,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,0,0.9992753701252808,0.00030121153642637084,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,1,0.9990538168037668,0.00034806315856642254,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,2,0.9989354345514461,0.00036695009964205063,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,3,0.9985110726216544,0.0005297064536789864,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,4,0.998271353144701,0.0005828572571021435,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,5,0.9985399377274294,0.0004913416019406546,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,6,0.9984865677739666,0.0005014477990541763,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,7,0.9985529732478987,0.0004925352343118987,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,8,0.9985184639195931,0.0004919584271029318,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,9,0.9984572829617957,0.0005185431729614926,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,10,0.9985906422885452,0.0004920077294766593,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,11,0.9986677760444949,0.0004557650694542259,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,12,0.9988742755705351,0.00039829972854597053,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,13,0.9986778343628115,0.0006786385646061989,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,14,0.9986033649066947,0.0009754671814510079,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,15,0.9984143410007204,0.0013090444532189176,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,16,0.9983005363034596,0.0017324174422351198,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,17,0.9982292165728052,0.002289912252784812,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,18,0.9979781372630118,0.0036509187587146336,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,19,0.9980459698655006,0.003409770797280633,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,20,0.9978491866938716,0.003979885632882668,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,21,0.9980324562663954,0.0034275830467787962,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,22,0.9983524506222936,0.0027674247749517804,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,23,0.9982677837415679,0.002663745275811563,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,24,0.9979351503740674,0.0026394497890888102,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,25,0.9980181450134199,0.0024700653106272757,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,26,0.9980775589920239,0.0022175382029440637,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,27,0.9985224741788714,0.0017610450454839206,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,28,0.9986638959284245,0.0014875018804989142,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,29,0.9990803024890414,0.0011080072220889896,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,30,0.9992587487055182,0.0007782454181688405,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,31,0.9989656932973492,0.0007241340792454682,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,32,0.9979959228671007,0.0007689371585904415,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,33,0.9959619564131146,0.0009539163405016071,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,34,0.9947437035987846,0.0013555003624895964,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,35,0.9916977493971731,0.0022756272693560025,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,0,0.9991667409153528,0.0002848831102610359,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,1,0.9989966319391628,0.0003602034145133537,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,2,0.9988584093574664,0.0003732679975514748,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,3,0.9984106905103382,0.00047618265380655606,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,4,0.9981021122119604,0.0005964781962915522,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,5,0.9984095740278931,0.0005424577346027562,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,6,0.9983661863661878,0.000507714542128642,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,7,0.9984300198537648,0.00048010981959000436,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,8,0.9983825122591816,0.00048471455022012637,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,9,0.9983190603662542,0.0004935009622163277,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,10,0.998465683500394,0.00045307346263152675,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,11,0.9985751322073696,0.00044463003791170573,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,12,0.9987690958485612,0.0004010967428103114,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,13,0.9986347449470009,0.00043173417356475477,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,14,0.9985953183915248,0.0005397321429814966,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,15,0.9985019410696792,0.0005460864499657328,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,16,0.9984507813356881,0.0005893311203010544,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,17,0.9984536396173648,0.0005419869457519876,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,18,0.9982811961865622,0.0005493720846911162,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,19,0.9982517675854312,0.0004961348075226429,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,20,0.9981259527392682,0.0004930495013442812,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,21,0.9983629111049892,0.00039678254046657203,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,22,0.9986299721956052,0.0003339185660860651,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,23,0.9985429428298598,0.00035980288942585956,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,24,0.998264197488521,0.0003649580383177866,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,25,0.9983414945824292,0.00034701611481528555,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,26,0.9983621939513957,0.00034376188546664325,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,27,0.9987262697486898,0.00027981384157243594,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,28,0.9988136345821639,0.00024463078269857633,100
Qwen2.5-3B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,29,0.9991876672314665,0.00017436402326111535,100
