model,category,pair_slug,concat_variant,reference_variant,layer,mean_cos,std_across_rows,n_rows_total
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,negative,33,0.3901324565893703,0.06054811715880754,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,negative,34,0.37092470711861,0.061225066132662195,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,negative,35,0.3860016327808414,0.06543910571135306,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,0,0.05111740753662231,0.17609617795706947,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,1,-0.014365900941623641,0.23765645708260547,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,2,-0.00335781680819819,0.2147074099575556,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,3,0.021583860878602947,0.26146439260906207,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,4,0.06407036333687502,0.22929171870716716,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,5,0.08905969874457961,0.20156233444803295,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,6,0.16684588021764518,0.18331933479582127,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,7,0.19499118295288415,0.17889766382606495,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,8,0.281995526005213,0.14996201976284612,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,9,0.31990864163488114,0.14246428103207912,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,10,0.31608950602348773,0.1478623394034746,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,11,0.32043123470201285,0.1467816116852208,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,12,0.5354863049927938,0.10811760111066443,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,13,0.5403106063363674,0.10264627532170895,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,14,0.5568946928940852,0.10561771936431096,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,15,0.5795293774524896,0.10295102666364724,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,16,0.6159301258777132,0.09416735858184297,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,17,0.7246990081179733,0.0695932625804707,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,18,0.7733830737832725,0.05775785657817814,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,19,0.7781525047479796,0.049829449454172434,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,20,0.7645866712121738,0.048714183317353374,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,21,0.748428559734647,0.04562388750519102,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,22,0.7344119050889322,0.04808152618056613,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,23,0.7310579632875733,0.04125734952234709,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,24,0.7130027351902827,0.036357722718376735,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,25,0.7176655128839508,0.034817263283383616,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,26,0.7171450534435054,0.0327112525694517,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,27,0.7229571067541509,0.03251699477262628,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,28,0.7077075677321836,0.03334094221430381,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,29,0.7017999265879377,0.042407028793862586,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,30,0.6774429717771306,0.05105206376401153,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,31,0.605510589499907,0.05886575303897129,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,32,0.4224579621905054,0.05922031295315299,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,33,0.28246340492770255,0.05438094427639942,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,34,0.26830871112219834,0.058047983802959474,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,negpos,positive,35,0.3134672836585417,0.06157581816097032,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,0,0.0922036987142002,0.2125733888319982,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,1,0.05847432912239101,0.2572573637817777,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,2,0.07737982333096276,0.23711701936176216,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,3,0.16815640625500122,0.25784502830922956,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,4,0.22810031187338814,0.23375394482468081,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,5,0.2720460543180009,0.2137761089096607,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,6,0.35922872590446814,0.18398138492499638,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,7,0.3688327614180916,0.18218374493718434,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,8,0.4200883687187368,0.1485833375977792,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,9,0.4423931427609857,0.1405902959370529,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,10,0.4544162316571374,0.1435125046420288,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,11,0.44027064256204906,0.1468335899925916,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,12,0.6227052885588467,0.10407881955632722,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,13,0.6225104854503235,0.10577976315039564,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,14,0.6229019282317609,0.10369846482991957,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,15,0.6332164072538544,0.10503145875276979,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,16,0.6591134632489218,0.09852598521457477,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,17,0.7503902260022354,0.07859907498913644,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,18,0.7844541938585323,0.06907431322606028,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,19,0.7927141145142431,0.060665316926285566,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,20,0.788066567863632,0.06171895273168288,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,21,0.7870500092342665,0.0625862931130056,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,22,0.7809913603013626,0.06275364466729802,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,23,0.7178669211084098,0.0694107802739988,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,24,0.7292771320765368,0.05781399526478492,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,25,0.7442619889980462,0.05719311572926799,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,26,0.7416428465271808,0.05268175131578061,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,27,0.7340294232970355,0.05718449609255639,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,28,0.7373191456207931,0.05482752660846876,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,29,0.7170260872995563,0.0611002999978816,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,30,0.7027719683516466,0.06738969042392844,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,31,0.6341675615371498,0.06573373981091905,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,32,0.4773931886883945,0.0660043767810777,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,33,0.38925449449705923,0.0638586192033267,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,34,0.37260394528352037,0.06457886615007305,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,negative,35,0.39297593601893743,0.06576911775715341,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,0,0.05311757619129191,0.17575732467452468,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,1,-0.009330097748071397,0.24099478286890025,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,2,0.0006329298255598198,0.21882641386365248,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,3,0.026418830810254854,0.2607537091162657,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,4,0.07484474136889668,0.2293933432495856,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,5,0.10465588478110113,0.2007487378616413,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,6,0.18236021584724743,0.18187852142214025,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,7,0.2098249219630598,0.177367428203315,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,8,0.3030779569815062,0.14662259279849577,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,9,0.33902481767779613,0.1385604447447417,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,10,0.3341323730606872,0.14477920538268188,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,11,0.33484676693954063,0.14430906925680123,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,12,0.5463260285882332,0.10833787424258799,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,13,0.5562453793185427,0.10310570976500932,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,14,0.5666699298524642,0.10645785933138624,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,15,0.5823704308399293,0.1042605992662484,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,16,0.6138781988522761,0.09617544684082896,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,17,0.7205032337514009,0.0704724772108803,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,18,0.7631211379283065,0.05904917187022701,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,19,0.7578825018949477,0.048318031177920426,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,20,0.7463742973615602,0.04644844518109407,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,21,0.7294747954977633,0.04414318788131451,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,22,0.7195175983721007,0.0463467662396129,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,23,0.6968674626035064,0.04000411470518814,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,24,0.6733868886872106,0.03463089589380431,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,25,0.6796961646752402,0.03394279416603263,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,26,0.6747223923866252,0.032509369858301905,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,27,0.6760242183484647,0.03277396119198955,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,28,0.6627581681690016,0.03407809060657742,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,29,0.6316104868390098,0.053750322785639536,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,30,0.6062960020438378,0.06356372508638204,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,31,0.541977953968738,0.06810304673574051,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,32,0.3478797007529393,0.06738101015172017,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,33,0.21604816982395333,0.058147706425376186,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,34,0.196590382116596,0.055483735474357386,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__straightforward_style__rhetorical_style,posneg,positive,35,0.25035442786560214,0.059585505770855744,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,0,0.11781280600753774,0.21736195376824932,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,1,0.0332307778889795,0.2604496997696219,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,2,0.04772550446202135,0.24061134019111016,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,3,0.11197686269066814,0.27757190542233673,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,4,0.1437827058649597,0.2572607098658041,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,5,0.17470430087138078,0.23509081342433585,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,6,0.2532097447762242,0.2135022991531414,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,7,0.26338128721763704,0.21292199632112652,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,8,0.31671503713697935,0.1796041967153438,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,9,0.3405132087917842,0.17373069937414248,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,10,0.3424901612177827,0.17765825909101907,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,11,0.3259868458484733,0.18227720252678176,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,12,0.5486280976762239,0.12791774183675056,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,13,0.5521270448150101,0.12848213065518713,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,14,0.5628579844218747,0.12939372507259597,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,15,0.5908625277428602,0.12929469503956137,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,16,0.6344405253260658,0.11672921460996148,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,17,0.7221016976691591,0.09649690535049363,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,18,0.751431116191442,0.0876693928763319,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,19,0.7662424699108231,0.07821824730355137,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,20,0.7591965503043366,0.07765754118930233,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,21,0.7457808289564253,0.07698417344600134,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,22,0.7380524343059696,0.0783348737687607,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,23,0.6934896813790594,0.07603601472546366,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,24,0.6820105961880596,0.07470953342740573,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,25,0.6898824347600804,0.0757200476932425,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,26,0.672151747351655,0.07888912927812934,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,27,0.6398806771375503,0.08432751313496893,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,28,0.6500704115252925,0.0804311935876195,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,29,0.6265580759734177,0.0901514747771289,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,30,0.6153316349122643,0.09766486879093451,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,31,0.5253108978487666,0.095319759703888,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,32,0.37599865995408344,0.08292364530048998,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,33,0.3531052926063704,0.0710359498281018,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,34,0.3299605972269562,0.07411614566963609,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,negative,35,0.3544201848044534,0.0719489006612135,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,0,0.04601461183532985,0.1729518711854753,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,1,-0.019480002253578817,0.2128932021602195,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,2,-0.009293348923038864,0.19595918814599866,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,3,-0.010403105865494755,0.22847454398136022,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,4,0.020537028147200136,0.20460790510153076,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,5,0.032947669579699676,0.18203132963990076,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,6,0.08266049894231056,0.16474519166526766,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,7,0.09681017955902402,0.17053000977558194,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,8,0.17904696506555998,0.139099673609144,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,9,0.21488698317794097,0.13494259372352002,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,10,0.19965370839164515,0.14037575074752784,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,11,0.1851746841307133,0.14098795221022184,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,12,0.46824748326860366,0.10218213806391442,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,13,0.49202949800943324,0.09121033785544098,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,14,0.5140086716853002,0.09440503578141043,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,15,0.5396081016263404,0.08781667477703718,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,16,0.5804763252619223,0.08723579377707642,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,17,0.6880015744623704,0.0694359660924985,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,18,0.714386816410499,0.06621810703745981,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,19,0.7151221600638361,0.056159034000136145,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,20,0.7134208716767286,0.05776610113976082,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,21,0.6811700987030755,0.05283414588810775,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,22,0.6501096387009485,0.05686820302797518,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,23,0.5545266017473771,0.04937378465032235,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,24,0.5499179461982711,0.0554977790169673,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,25,0.5929006750910255,0.05406465868616559,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,26,0.5475599337586298,0.05510834037693545,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,27,0.5515055913808993,0.05254608454598344,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,28,0.5518321627417802,0.05356125055809647,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,29,0.5520012117533234,0.05719346720969433,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,30,0.5563036807646591,0.06313859082058325,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,31,0.479105940510464,0.05705728299177261,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,32,0.29165755567966556,0.052798470462332596,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,33,0.2284462950209729,0.053982226496725495,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,34,0.18559253800555364,0.060730555061379934,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,negpos,positive,35,0.2521363127883714,0.06320242735027096,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,0,0.11953694198482086,0.21406712657659838,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,1,0.03357983944541738,0.2651644564854617,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,2,0.04705634061330025,0.2459383191887033,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,3,0.1081179203390573,0.2839322010392771,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,4,0.13979901754692625,0.26433174268149284,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,5,0.16634505772795774,0.24242376290974965,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,6,0.2427924812086316,0.219819078135824,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,7,0.25338955927538453,0.2178482989212231,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,8,0.3111711948268436,0.18338661898572106,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,9,0.3371673084533463,0.17672358754339587,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,10,0.33821158819578834,0.18029614844363961,100
Qwen2.5-3B-Instruct,linguistic_style,linguistic_style__structured__free_flowing,posneg,negative,11,0.3223201157248653,0.18557841272999853,100
