model,category,concat_variant,reference_variant,layer,mean_cos,std_across_pairs,n_pairs,n_rows_total,sem_across_pairs
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,26,0.9990595674058973,5.616235814268743e-05,50,5000,7.942556858024359e-06
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,27,0.9956152706099395,0.0002086289919331857,50,5000,2.9504594989613823e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,0,0.9984958296396081,0.0001896443741622422,50,5000,2.6819764596800067e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,1,0.998258904745641,0.00022590072564199583,50,5000,3.194718699528341e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,2,0.9981882991896722,0.00020887963371534604,50,5000,2.9540041090376678e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,3,0.9975578161723746,0.00015328812489882797,50,5000,2.167821451826634e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,4,0.9976248765556717,0.00014791972554823314,50,5000,2.091900820128173e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,5,0.9977096342772728,0.0002069016512057374,50,5000,2.9260312121254143e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,6,0.9979753922224898,0.0001703609685071103,50,5000,2.409267921617711e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,7,0.997744388777567,0.00018556529215498686,50,5000,2.6242895287130812e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,8,0.9978461724147878,0.00016437337504559334,50,5000,2.3245905628251734e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,9,0.9975752462553714,0.00021123072246162473,50,5000,2.9872535249509684e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,10,0.9978988902871122,0.00014793446055786,50,5000,2.0921092046327332e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,11,0.9978469042947729,0.00016443354999154294,50,5000,2.3254415650719435e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,12,0.9979759019010936,0.000153390789836238,50,5000,2.1692733532952887e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,13,0.9976375099264719,0.00023828703035144765,50,5000,3.369887500606266e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,14,0.9975184673311026,0.00026516448967399853,50,5000,3.7499921755670924e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,15,0.9975183143299187,0.0002791147047705633,50,5000,3.9472780094429304e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,16,0.9977477324343416,0.00026523327832518454,50,5000,3.7509649940015384e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,17,0.9979873577896322,0.00025275403722849985,50,5000,3.5744818739309865e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,18,0.9980486722631697,0.0003083034859169383,50,5000,4.360069711106367e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,19,0.9985450033096452,0.00021524611769922284,50,5000,3.0440397889839644e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,20,0.9985811217154936,0.0002136029130135695,50,5000,3.0208013654619044e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,21,0.9988614517931399,0.00017488801780837478,50,5000,2.4732900668115098e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,22,0.9986850222531161,0.0004219954784648132,50,5000,5.967917289050622e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,23,0.9988923583213449,0.00034441818173800706,50,5000,4.87080863741771e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,24,0.9990101897400858,0.00028454794549421955,50,5000,4.024115636633255e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,25,0.9989930185267508,0.00025488131195144573,50,5000,3.604566081571822e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,26,0.9989000926630084,0.0002765193610447017,50,5000,3.910574306481596e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,27,0.9952999847440022,0.0009688637755093009,50,5000,0.0001370180291417255
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,0,0.9984333476623563,0.00014458127019697888,50,5000,2.044687931776965e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,1,0.998148385484012,0.00017333897378045966,50,5000,2.4513832760816035e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,2,0.9980253813698415,0.0001555082918357179,50,5000,2.199219353755455e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,3,0.9972323016262423,0.00010380913287226036,50,5000,1.4680828360614128e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,4,0.9972948861398229,9.088520985613961e-05,50,5000,1.2853109639767751e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,5,0.9974864597631726,0.00012756959318328465,50,5000,1.804106488262195e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,6,0.9977591545191801,0.00010385293919702871,50,5000,1.4687023510474641e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,7,0.9975156487817565,0.0001149851969033061,50,5000,1.626136249327963e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,8,0.9976004852483118,0.00011323440460273343,50,5000,1.6013763071642803e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,9,0.9973087113039231,0.00016692374942518364,50,5000,2.3606583031926283e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,10,0.9977508076642754,0.00011466939213879763,50,5000,1.6216700955176635e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,11,0.9977321996189704,0.00017234308666761253,50,5000,2.4372993054657938e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,12,0.9979215201076765,0.00016155426905880958,50,5000,2.2847223836224058e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,13,0.9975654613672611,0.0002775919455735548,50,5000,3.925742942356552e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,14,0.9974962964081636,0.0003424226257897274,50,5000,4.842587214552396e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,15,0.9975103168712184,0.00033688022427405995,50,5000,4.764205820636655e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,16,0.997732391027487,0.0003265012583579072,50,5000,4.617425077016342e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,17,0.9979463374783808,0.0002898795135167169,50,5000,4.0995153946945594e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,18,0.9978406691299696,0.00037227209761664257,50,5000,5.264722493425366e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,19,0.9984223380886614,0.0002874798293175485,50,5000,4.0655787352957954e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,20,0.9984600506592478,0.0002758701792555666,50,5000,3.901393489575191e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,21,0.9987530237197378,0.0002212945371840575,50,5000,3.1295773576477124e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,22,0.9984599732624246,0.000457091189727469,50,5000,6.464245597538402e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,23,0.9986997830222941,0.000380377416240713,50,5000,5.379349008680523e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,24,0.9988305781232169,0.0003117893718185324,50,5000,4.4093675822955615e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,25,0.9988056127196194,0.0002907077471798757,50,5000,4.111228387487091e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,26,0.9987047046179411,0.00030498740421216575,50,5000,4.3131732338981e-05
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,27,0.99444767198391,0.0011909741224050278,50,5000,0.00016842917563405848
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,0,0.9984947040595991,0.00018646659155716324,50,5000,2.637035827096247e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,1,0.9982566835766157,0.00022371772128071285,50,5000,3.163846355783881e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,2,0.9981863737408654,0.00020820277735793434,50,5000,2.944431914633367e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,3,0.9975524256126894,0.00015065280158556865,50,5000,2.130552352118141e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,4,0.9976190234039588,0.00014544487331306534,50,5000,2.056901124169736e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,5,0.9977036419632964,0.00020443074560064356,50,5000,2.8910873299447405e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,6,0.9979684478040854,0.00016709636180013416,50,5000,2.3630994108095128e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,7,0.9977295588708205,0.00018107876413682764,50,5000,2.5608404410006045e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,8,0.9978323094772213,0.00015759663667908491,50,5000,2.2287530097594704e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,9,0.9975553208369186,0.00020170667021140366,50,5000,2.852563086340842e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,10,0.9978748677002486,0.0001448938236544303,50,5000,2.0491081051619088e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,11,0.9978043164869408,0.00017591284595020165,50,5000,2.4877833253842416e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,12,0.9979256962761821,0.0001688269034823243,50,5000,2.3875729659815652e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,13,0.9975419027206646,0.00025779075894998205,50,5000,3.64571187561518e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,14,0.9974056891398039,0.00026412758124524363,50,5000,3.7353280759382505e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,15,0.9974080198754399,0.00027263702757476376,50,5000,3.855669820013184e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,16,0.9976567093160454,0.0002526621552628382,50,5000,3.573182466711224e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,17,0.9979039677625405,0.0002291465765925684,50,5000,3.2406219638857545e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,18,0.99786912515636,0.00030246710278931493,50,5000,4.2775307893634616e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,19,0.9984416589948714,0.00021501998899827596,50,5000,3.0408418462267554e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,20,0.998481771169301,0.00021357212705948103,50,5000,3.0203659863238793e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,21,0.9987828827760785,0.0001836937471667661,50,5000,2.5978218856637492e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,22,0.9985245488333975,0.0004751622691325757,50,5000,6.719809253352632e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,23,0.998769465896564,0.00038116524506306325,50,5000,5.3904905907344844e-05
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,24,0.998900207935968,0.00031506081640079656,50,5000,4.455632795263461e-05
