model,category,concat_variant,reference_variant,layer,mean_cos,std_across_pairs,n_pairs,n_rows_total,sem_across_pairs
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,9,0.3730519256697738,0.08519049954163715,50,5000,0.01204775598371222
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,10,0.4348509285356721,0.07594260239426634,50,5000,0.010739905826787893
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,11,0.5445420517435591,0.06820123551631285,50,5000,0.009645111223777125
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,12,0.5614966869601409,0.06291037298840425,50,5000,0.00889687026941513
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,13,0.603084986109682,0.07845414060910683,50,5000,0.011095090967372465
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,14,0.6116369529177178,0.07859676861864993,50,5000,0.01111526161391948
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,15,0.6167973809531118,0.07496033346144532,50,5000,0.01060099202211857
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,16,0.622108721834312,0.0729722110741943,50,5000,0.010319829057747773
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,17,0.6138827213199839,0.07350409630883209,50,5000,0.01039504898899285
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,18,0.6114428483764571,0.06819396301923954,50,5000,0.009644082737377784
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,19,0.5743158624246968,0.07190378135772083,50,5000,0.010168730278199851
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,20,0.5668981095805479,0.07491230406852904,50,5000,0.010594199640233096
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,21,0.5421605765828705,0.0790631841407394,50,5000,0.011181222729623505
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,22,0.4894292279469831,0.10411718576585857,50,5000,0.014724393618619614
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,23,0.48399316478326976,0.10357511788334015,50,5000,0.014647733643501172
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,24,0.473600879378812,0.10073518951330561,50,5000,0.014246107121794077
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,25,0.45572730884495627,0.09664778423789744,50,5000,0.013668060724254319
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,26,0.45217699776551795,0.09456419969462525,50,5000,0.013373397372309671
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,27,0.3766102822608608,0.11178641691845112,50,5000,0.015808986689516677
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,0,-0.007613279895313177,0.056938033595262755,50,5000,0.00805225393252755
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,1,0.08605010690369318,0.06188515321444923,50,5000,0.008751882298541104
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,2,0.08882978823983612,0.06327856154705493,50,5000,0.00894893999473057
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,3,0.12836113178071465,0.03300544481180986,50,5000,0.0046676747685018205
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,4,0.12110986852999545,0.03503775396896898,50,5000,0.004955086685800767
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,5,0.15094903289746378,0.050319956240803876,50,5000,0.00711631645737655
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,6,0.19414332666917933,0.05457598461595217,50,5000,0.007718209762374495
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,7,0.2263151631767669,0.058644719432563296,50,5000,0.008293615758309602
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,8,0.2249859015806798,0.06159571996632221,50,5000,0.008710950256050811
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,9,0.256104436506287,0.06731171590834534,50,5000,0.009519314154418678
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,10,0.33961268142883766,0.06403893072227032,50,5000,0.009056472434730576
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,11,0.46470702959029986,0.05923599621755684,50,5000,0.008377234923155024
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,12,0.49271667887254295,0.05203365687633531,50,5000,0.007358670325438145
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,13,0.5464069341275795,0.06465437068317084,50,5000,0.009143508788683764
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,14,0.5635433739809567,0.06782303591702266,50,5000,0.009591625723517098
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,15,0.5643734808758873,0.06597851215129986,50,5000,0.009330770670956631
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,16,0.5692471933656938,0.06819650680198427,50,5000,0.009644442482583518
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,17,0.555175432476732,0.06750042526228857,50,5000,0.009546001687187998
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,18,0.5194386693381244,0.0711682040786157,50,5000,0.010064703941771454
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,19,0.4730563167218678,0.07702186915237413,50,5000,0.010892537195461342
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,20,0.46996893795350453,0.07994066139221556,50,5000,0.01130531675259465
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,21,0.44255404958278893,0.08499423498417148,50,5000,0.012019999983814108
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,22,0.35957563045993757,0.10410401623045969,50,5000,0.01472253116506249
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,23,0.34903906263704476,0.1062135453641556,50,5000,0.015020863636171881
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,24,0.33118672457720316,0.10232140423376307,50,5000,0.014470431758844755
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,25,0.3227248429851589,0.0979013909825159,50,5000,0.013845347490266502
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,26,0.33246605360267234,0.09399313375759681,50,5000,0.01329263645299418
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,positive,27,0.22889589024474413,0.11035833482933675,50,5000,0.015607025383655914
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,0,0.04119736458326648,0.08592371822316992,50,5000,0.012151448764073116
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,1,0.1378617441382411,0.0848977826024164,50,5000,0.012006359557173987
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,2,0.1431080483212552,0.08800054208235544,50,5000,0.012445156010905135
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,3,0.21688075028228707,0.045012598801944824,50,5000,0.006365742770336929
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,4,0.21712693251069176,0.04775996315533046,50,5000,0.006754278763270765
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,5,0.2322883286697137,0.06874834652059811,50,5000,0.009722484404015502
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,6,0.284231091622559,0.07132889644678164,50,5000,0.010087429274414467
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,7,0.32807561289548437,0.07206151827415039,50,5000,0.010191037646850011
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,8,0.3436095630790088,0.07518383315892918,50,5000,0.010632599652455365
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,9,0.3691493434077033,0.08301900634334833,50,5000,0.011740660470550121
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,10,0.43067287477788807,0.07345705990825702,50,5000,0.010388397037431002
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,11,0.5382037473104913,0.06344921051172446,50,5000,0.008973073402754628
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,12,0.5532539373452012,0.05913314986956658,50,5000,0.008362690253138187
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,13,0.5897783088125239,0.07774418995957386,50,5000,0.010994688783653955
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,14,0.5957056062964194,0.07896292735633376,50,5000,0.011167044279200868
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,15,0.6009675509520106,0.07472210444718551,50,5000,0.010567301351826871
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,16,0.6088051378460251,0.07139905522033609,50,5000,0.010097351223322481
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,17,0.5991116489454287,0.07158639640262711,50,5000,0.01012384526740118
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,18,0.5741626182651053,0.06842464232782772,50,5000,0.00967670571805421
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,19,0.5407222244660599,0.07206968599838139,50,5000,0.01019219273748813
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,20,0.5334338560725015,0.07513461447488154,50,5000,0.010625639079405133
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,21,0.5082268443874286,0.08073715561797039,50,5000,0.011417958046236085
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,22,0.4330244492754267,0.1114099769148067,50,5000,0.015755750033659307
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,23,0.43060798052372035,0.11276772710501362,50,5000,0.015947764906989834
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,24,0.41998092593183906,0.10732999865223838,50,5000,0.015178753974348152
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,25,0.4046126032158543,0.10270866036120722,50,5000,0.014525198045599116
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,26,0.4043620066857643,0.09881812196202722,50,5000,0.01397499282869375
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,negative,27,0.3357724328305608,0.1154120059227944,50,5000,0.01632172240366998
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,0,-0.00866857379733817,0.05682432417254859,50,5000,0.008036172991750351
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,1,0.08537709851877504,0.061960535882690515,50,5000,0.008762543017720573
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,2,0.08798019996300274,0.06311454834651486,50,5000,0.008925745025469372
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,3,0.1285084903896334,0.03209737559261973,50,5000,0.004539254387966598
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,4,0.1215515456554115,0.033820642450433945,50,5000,0.004782961124157491
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,5,0.1522590897214779,0.049700586219552374,50,5000,0.007028724308958432
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,6,0.19574877056835352,0.054253650862760634,50,5000,0.007672624885837085
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,7,0.22982685394069616,0.05846058675499817,50,5000,0.008267575465320734
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,8,0.22969299157253917,0.06087423036592241,50,5000,0.008608916218251156
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,9,0.26420943622703635,0.06722278387126154,50,5000,0.009506737265121343
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,10,0.3491133205972985,0.06529595251428012,50,5000,0.009234242161376454
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,11,0.4783405792763597,0.06067226486593757,50,5000,0.008580353983330154
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,12,0.5079744073280766,0.05560206665290993,50,5000,0.007863319675651802
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,13,0.5687713345963319,0.06345239078945035,50,5000,0.008973523161943834
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,14,0.588234457309362,0.060318097412163804,50,5000,0.008530267141682354
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,15,0.5896726704963463,0.05731863386857725,50,5000,0.008106078939363976
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,16,0.5956078616507812,0.0607518827989501,50,5000,0.008591613659397597
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,17,0.5827063317944569,0.0618581864396978,50,5000,0.008748068620682411
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,18,0.5645330573323352,0.06826665945867455,50,5000,0.009654363566436308
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,19,0.5152228089965848,0.06988471486578511,50,5000,0.009883191156576996
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,20,0.5101385829403451,0.07229194248278976,50,5000,0.0102236245509457
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,21,0.48396707476117223,0.07799855841704657,50,5000,0.011030661915893738
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,22,0.4035969901515888,0.10988211128807594,50,5000,0.015539677204578675
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,23,0.3903905528918164,0.11385593340688323,50,5000,0.016101660518066222
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,24,0.3787945974275138,0.106930489016775,50,5000,0.015122254779871048
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,25,0.36746628544132476,0.1023936334624983,50,5000,0.014480646514332467
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,26,0.3793317692477225,0.0957157549498651,50,5000,0.013536251878287893
Qwen2.5-1.5B-Instruct,linguistic_style,posneg,positive,27,0.27187423914566705,0.10896618940070105,50,5000,0.015410146289058681
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,0,0.05314223815861368,0.05759354740727713,50,5000,0.008144957584854912
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,1,0.10120243741651148,0.06123760722226295,50,5000,0.008660305466100086
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,2,0.12305549222764192,0.06549522963564954,50,5000,0.009262424202147583
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,3,0.1641234742589049,0.0462165171771974,50,5000,0.006536002539764167
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,4,0.16891046319251551,0.04244628364073386,50,5000,0.006002810999706106
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,5,0.20033708203941158,0.05733251636195832,50,5000,0.008108042220405882
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,6,0.24118660692253072,0.05764674438306664,50,5000,0.008152480773318788
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,7,0.2861967012269719,0.056120722236130745,50,5000,0.007936668651650942
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,8,0.32029962271810564,0.054827859566132266,50,5000,0.007753830259431169
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,9,0.33188937341384156,0.05357676812947023,50,5000,0.007576899211681539
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,10,0.3659237969743263,0.04894876574942784,50,5000,0.0069224008384264485
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,11,0.40794287273921326,0.04298083618169557,50,5000,0.006078408145029011
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,12,0.4349234201230109,0.038373488919624194,50,5000,0.005426830846570622
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,13,0.593198118042986,0.03865915462773121,50,5000,0.005467230078441607
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,14,0.5776806626885033,0.044000600594869266,50,5000,0.006222624611382579
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,15,0.5658751457594378,0.0464343505261785,50,5000,0.0065668088274107896
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,16,0.5664594505124847,0.05063366803362637,50,5000,0.0071606820045851454
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,17,0.5228074384762994,0.05243831753512659,50,5000,0.00741589798462029
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,18,0.5243582478475282,0.04877701412302323,50,5000,0.006898111490484345
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,19,0.5180264378345507,0.05625172358531412,50,5000,0.007955195040121373
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,20,0.5061757632637061,0.05568432726975135,50,5000,0.007874953083650434
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,21,0.48486300522727704,0.05476763234882361,50,5000,0.00774531284467698
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,22,0.48523017430565063,0.06491642576298277,50,5000,0.009180568973479642
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,23,0.4828478017378952,0.06712886677979005,50,5000,0.00949345538267158
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,24,0.47474380857649445,0.062089508718766895,50,5000,0.008780782531116266
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,25,0.4655799496567425,0.05956867596887933,50,5000,0.008424282944779742
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,26,0.46684287229335864,0.057566329260277285,50,5000,0.008141108357591928
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,negative,27,0.33229592915843115,0.04935595772445783,50,5000,0.006979986479784139
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,0,0.007503833585922127,0.04046152143862862,50,5000,0.0057221232372758335
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,1,0.05593529836631542,0.05086568087550863,50,5000,0.007193493575348607
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,2,0.07040062258635175,0.05609214458535982,50,5000,0.007932627161520843
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,3,0.06887590076786095,0.05242107704814577,50,5000,0.007413459811569272
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,4,0.05829057288012933,0.05071244834944852,50,5000,0.007171823223693517
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,5,0.11853866479052393,0.06550144376461133,50,5000,0.009263303012693192
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,6,0.14469360512149465,0.06843628550996256,50,5000,0.009678352312662637
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,7,0.18653851359022583,0.07000155776015937,50,5000,0.009899715237166096
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,8,0.21184302145918288,0.06733564863449654,50,5000,0.009522698753009437
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,9,0.2295886367714392,0.06739960225021159,50,5000,0.00953174316008014
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,10,0.2834324075824749,0.058620366337765274,50,5000,0.00829017171061469
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,11,0.32375099819698866,0.045873792582417694,50,5000,0.006487533962754539
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,12,0.3591950562623203,0.0401247180135213,50,5000,0.005674492040111785
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,13,0.5436522849098757,0.03913150424441597,50,5000,0.00553403040185134
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,14,0.5155653765009321,0.04749577852905048,50,5000,0.0067169174151252035
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,15,0.5012434450557979,0.051411161932456616,50,5000,0.007270636246223952
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,16,0.5041320048103001,0.058083158988544194,50,5000,0.008214199118707194
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,17,0.45051676149836645,0.05916630043074267,50,5000,0.008367378450459737
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,18,0.45809129285337247,0.058457002086544405,50,5000,0.008267068516646341
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,19,0.4745973319631179,0.06252191351118155,50,5000,0.008841933803303061
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,20,0.46709064217150437,0.060344007136451334,50,5000,0.00853393133003083
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,21,0.4628077074403179,0.05857438973296351,50,5000,0.008283669636808436
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,22,0.4577790129051698,0.053091784013928695,50,5000,0.0075083121003081035
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,23,0.45467707456782397,0.05691346394278274,50,5000,0.008048779258951547
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,24,0.43853683218253997,0.05399549564827345,50,5000,0.007636116225284575
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,25,0.42319567703196337,0.054358363850429935,50,5000,0.007687433538568939
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,26,0.42474915109741496,0.05290894792036601,50,5000,0.007482455171987337
Qwen2.5-1.5B-Instruct,semantic_framing,negpos,positive,27,0.27134173603365364,0.04931558129873235,50,5000,0.0069742763908980255
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,0,0.053855351594153375,0.05840444901077245,50,5000,0.00825963638939623
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,1,0.10138464128783037,0.060871386520762,50,5000,0.008608514037811642
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,2,0.12228259791169624,0.0650680757092582,50,5000,0.00920201551455523
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,3,0.16161223216254048,0.046412215394521845,50,5000,0.006563678447071414
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,4,0.16586558435613433,0.042535509510936494,50,5000,0.006015429443281616
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,5,0.19704774339136488,0.05721169702532332,50,5000,0.008090955785959269
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,6,0.23769334961967373,0.05778854169039524,50,5000,0.008172533940831997
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,7,0.28150574675775797,0.056226526793670746,50,5000,0.007951631675674338
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,8,0.3156133895211848,0.05559996737432785,50,5000,0.007863022792827605
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,9,0.32660577269606994,0.05594736498335294,50,5000,0.007912152233849532
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,10,0.36063262475824215,0.05102353391412985,50,5000,0.0072158173661566
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,11,0.40084638180560395,0.0452839141917292,50,5000,0.006404112560728291
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,12,0.42708300658435505,0.03974389621486669,50,5000,0.005620635704861318
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,13,0.583209434642546,0.03850342117318991,50,5000,0.005445206042088855
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,14,0.5662432831530126,0.04699581792401814,50,5000,0.006646212308296305
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,15,0.5525719569244392,0.05098967050843059,50,5000,0.0072110283573957965
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,16,0.5531875023377395,0.056184764308467666,50,5000,0.007945725568377079
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,17,0.5095656955277682,0.05838200165655858,50,5000,0.008256461854119365
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,18,0.5090421005250101,0.05532217442837303,50,5000,0.007823736937657517
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,19,0.5025505544762907,0.06202016552277324,50,5000,0.008770975922293015
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,20,0.49189822632201297,0.05873150422496314,50,5000,0.00830588898135156
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,21,0.4721413023057293,0.056080755265035614,50,5000,0.007931016468393972
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,22,0.4498823830439285,0.06335499960738371,50,5000,0.008959749968890415
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,23,0.4488182504598432,0.06562889808465365,50,5000,0.009281327775491883
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,24,0.4381978238673937,0.06127261980497302,50,5000,0.008665256993032314
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,25,0.4302498477968328,0.05921194891014622,50,5000,0.008373834120327158
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,26,0.4265470660156121,0.057346464336340885,50,5000,0.00811001476185983
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,negative,27,0.29662903063463253,0.05000307871241072,50,5000,0.007071503207550064
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,positive,0,0.006683417921495544,0.04027795128909466,50,5000,0.005696162497764055
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,positive,1,0.058067249212249886,0.051062675214692724,50,5000,0.007221352781967094
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,positive,2,0.07345695592442963,0.056598094057640914,50,5000,0.008004179222078385
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,positive,3,0.07309814737820068,0.05409930561997297,50,5000,0.007650797172273277
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,positive,4,0.062406015570361316,0.052043105609208586,50,5000,0.007360006578055808
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,positive,5,0.12230702688485015,0.06652397217771022,50,5000,0.009407910367664822
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,positive,6,0.14846489475007868,0.0696152608237173,50,5000,0.00984508460050414
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,positive,7,0.19142309634508872,0.07169874920533148,50,5000,0.010139734353136694
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,positive,8,0.21738463278221914,0.06875745384377187,50,5000,0.009723772374010427
Qwen2.5-1.5B-Instruct,semantic_framing,posneg,positive,9,0.23639741757487123,0.06912043412266253,50,5000,0.009775105537338541
