category_key,category_name,pair_slug,concept_label,positive_concept,negative_concept,variant,layer,layer_index,n_examples,hidden_dim,mean_pos_projection,mean_neg_projection,mean_projection_dominance_pos_minus_neg,mean_abs_projection_gap,mean_min_projection,mean_pos_cosine,mean_neg_cosine,mean_cosine_dominance_pos_minus_neg,frac_pos_projection_dominates,frac_neg_projection_dominates,pos_vector_norm,neg_vector_norm,mean_hidden_norm
ideology,IDEOLOGY,ideology__national_priority__global_priority,national-priority vs global-priority,national-priority,global-priority,negpos,0,1,100,3072,-0.11513954152526618,-0.1672358988020166,0.052096357276750486,0.052096357276750486,-0.1672358988020166,-0.06082016593457932,-0.08834185927770344,0.027521693343124102,1.0,0.0,0.14653937784098894,0.11645814925252068,1.8930536833957263
ideology,IDEOLOGY,ideology__national_priority__global_priority,national-priority vs global-priority,national-priority,global-priority,posneg,0,1,100,3072,-0.11613177417907333,-0.16772145330192484,0.05158967912285148,0.05158967912285148,-0.16772145330192484,-0.06134137697518407,-0.08859443501279504,0.02725305803761098,1.0,0.0,0.14653937784098894,0.11645814925252068,1.89313378966107
ideology,IDEOLOGY,ideology__policy_gradualism__policy_radicalism,policy-gradualism vs policy-radicalism,policy-gradualism,policy-radicalism,negpos,0,1,100,3072,-0.061758646728541686,-0.10900919436061429,0.0472505476320726,0.0472505476320726,-0.10900919436061429,-0.03250550825103115,-0.05737775726532762,0.02487224901429646,1.0,0.0,0.1465385945644623,0.1232433383190864,1.8997992484102348
ideology,IDEOLOGY,ideology__policy_gradualism__policy_radicalism,policy-gradualism vs policy-radicalism,policy-gradualism,policy-radicalism,posneg,0,1,100,3072,-0.0611439218260855,-0.10860297694461504,0.04745905511852956,0.04745905511852956,-0.10860297694461504,-0.032173479022390865,-0.0571487163613558,0.024975237338964937,1.0,0.0,0.1465385945644623,0.1232433383190864,1.9002995516259347
ideology,IDEOLOGY,ideology__precautionary_principle__innovation_principle,precautionary-principle vs innovation-principle,precautionary-principle,innovation-principle,negpos,0,1,100,3072,-0.03438924032718116,-0.22442750509428738,0.19003826476710625,0.19003826476710625,-0.22442750509428738,-0.01816949864954439,-0.11859070945202686,0.1004212108024825,1.0,0.0,0.14485255729036295,0.14289895061168445,1.8924146917142501
ideology,IDEOLOGY,ideology__precautionary_principle__innovation_principle,precautionary-principle vs innovation-principle,precautionary-principle,innovation-principle,posneg,0,1,100,3072,-0.03337723694055264,-0.22140065901155764,0.18802342207100506,0.18802342207100506,-0.22140065901155764,-0.017645286797046487,-0.1170563009279457,0.09941101413089917,1.0,0.0,0.14485255729036295,0.14289895061168445,1.8913870369824162
ideology,IDEOLOGY,ideology__precautionary_regulation__innovation_deregulation,precautionary-regulation vs innovation-deregulation,precautionary-regulation,innovation-deregulation,negpos,0,1,100,3072,-0.04139646618876454,-0.1923146763521357,0.15091821016337115,0.15091821016337115,-0.1923146763521357,-0.02184411786173238,-0.10148960609341878,0.07964548823168642,1.0,0.0,0.1434024271102462,0.1397117453705864,1.8948833234942606
ideology,IDEOLOGY,ideology__precautionary_regulation__innovation_deregulation,precautionary-regulation vs innovation-deregulation,precautionary-regulation,innovation-deregulation,posneg,0,1,100,3072,-0.04038424502040311,-0.1886709597712168,0.14828671475081376,0.14828671475081376,-0.1886709597712168,-0.02132107156718635,-0.09961859403016886,0.07829752246298252,1.0,0.0,0.1434024271102462,0.1397117453705864,1.89390045648738
ideology,IDEOLOGY,ideology__privacy_priority__surveillance_acceptance,privacy-priority vs surveillance-acceptance,privacy-priority,surveillance-acceptance,negpos,0,1,100,3072,-0.07609029394485449,-0.2112926640697454,0.1352023701248909,0.1352023701248909,-0.2112926640697454,-0.04016839860106645,-0.1115470337016821,0.07137863510061565,1.0,0.0,0.14659660405556318,0.12160072319640744,1.8941885350762109
ideology,IDEOLOGY,ideology__privacy_priority__surveillance_acceptance,privacy-priority vs surveillance-acceptance,privacy-priority,surveillance-acceptance,posneg,0,1,100,3072,-0.07690935739006999,-0.2106553227176654,0.1337459653275954,0.1337459653275954,-0.2106553227176654,-0.040611167457825934,-0.1112389563059024,0.07062778884807648,1.0,0.0,0.14659660405556318,0.12160072319640744,1.8937060836839117
